__v,_id,category,created_at,is_accepted,name,user_keys_affected,,,,
0,BkqVbbFdZ3Y,Music,2022-01-04T07:36:25.504Z,TRUE,Guitar,[],,,,
0,Bk2Mz-t_b3K,Music,2022-01-04T07:36:25.778Z,TRUE,Piano,[],,,,
0,SJSufbFOZnF,Music,2022-01-04T07:36:26.140Z,TRUE,'Tabla',[],,,,
0,ryUuzZtO-3Y,Music,2022-01-04T07:36:26.144Z,TRUE,'Drums',[],,,,
0,BkDdGbYub2t,Music,2022-01-04T07:36:26.148Z,TRUE,Cello,[],,,,
0,r1OdGbKuZnF,Music,2022-01-04T07:36:26.151Z,TRUE,Flute,[],,,,
0,SktuG-Fd-2F,Music,2022-01-04T07:36:26.157Z,TRUE,Sitar,[],,,,
0,H15OzZKdW2K,Music,2022-01-04T07:36:26.164Z,TRUE,Harmonium,[],,,,
0,BkjuzWt_W3Y,'History',2022-01-04T07:36:26.167Z,TRUE,History,[],,,,
0,Hy2uM-FO-nK,'Maths (Mathematics)',2022-01-04T07:36:26.171Z,TRUE,Maths (Mathematics),[],,,,
0,BJpOGWKdWnY,'Biology',2022-01-04T07:36:26.176Z,TRUE,Biology,[],,,,
0,SyR_MZt_bht,'Chemistry',2022-01-04T07:36:26.179Z,TRUE,Chemistry,[],,,,
0,H11Kzbt_b2Y,'Physics',2022-01-04T07:36:26.184Z,TRUE,Physics,[],,,,
0,rJlFMWFdWnY,'Geometry',2022-01-04T07:36:26.187Z,TRUE,Geometry,[],,,,
0,r1ZtfbY_-3t,'Algebra',2022-01-04T07:36:26.195Z,TRUE,Algebra,[],,,,
0,rJztGZtObht,'Science',2022-01-04T07:36:26.199Z,TRUE,Science,[],,,,
0,Hk7KzbKdb3t,'Civics',2022-01-04T07:36:26.203Z,TRUE,Civics,[],,,,
0,r1VtGWtd-3t,Geography,2022-01-04T07:36:26.208Z,TRUE,Geography,[],,,,
0,rJSFM-tdZhY,Langugage,2022-01-04T07:36:26.212Z,TRUE,French,[],,,,
0,SkIYfbKdWht,Langugage,2022-01-04T07:36:26.216Z,TRUE,German,[],,,,
0,SkwKz-Kdbnt,Langugage,2022-01-04T07:36:26.220Z,TRUE,Hindi,[],,,,
0,BJdYf-YuW2F,Langugage,2022-01-04T07:36:26.223Z,TRUE,English,[],,,,
0,SJKKf-KuZnt,Langugage,2022-01-04T07:36:26.227Z,TRUE,Spanish,[],,,,
0,SyqKGbYu-hF,Langugage,2022-01-04T07:36:26.230Z,TRUE,Italian,[],,,,
0,S1sKM-F_-2K,Langugage,2022-01-04T07:36:26.234Z,TRUE,Japanese,[],,,,
0,rknKM-KuZ2t,Langugage,2022-01-04T07:36:26.238Z,TRUE,Mandarin,[],,,,
0,H16FfZYO-2t,Langugage,2022-01-04T07:36:26.242Z,TRUE,Cantonese,[],,,,
0,r10FfZtObhY,Langugage,2022-01-04T07:36:26.246Z,TRUE,Russian,[],,,,
0,ByofAnIRt,0,2022-02-01T14:05:06.994Z,FALSE,Social media,"[{""_id"":{""$oid"":""6230697fc8f9e5a9c8cbf155""},""key"":""preferred_partner_description"",""key_type"":""array"",""user_id"":""971569124074""},{""_id"":{""$oid"":""620f34f70ba2b528bfb7db7e""},""key"":""preferred_partner_description"",""key_type"":""array"",""user_id"":""971502110385""},{""_id"":{""$oid"":""61f93e123fb1d29ae340f6b8""},""key"":""preferred_partner_description"",""key_type"":""array"",""user_id"":""971502110385""}]",,,,
0,rJ_w028RY,0,2022-02-01T14:06:24.387Z,FALSE,Scrabble,"[{""_id"":{""$oid"":""61f93e603fb1d29ae340f6b9""},""key"":""expert_at"",""key_type"":""array"",""user_id"":""971502110385""}]",,,,
0,rygdDR2LCt,0,2022-02-01T14:06:24.391Z,FALSE,Self confidence,"[{""_id"":{""$oid"":""61f93e603fb1d29ae340f6ba""},""key"":""expert_at"",""key_type"":""array"",""user_id"":""971502110385""}]",,,,
0,SyebB23y9,0,2022-02-18T05:56:07.573Z,FALSE,Digital marketing,"[{""_id"":{""$oid"":""620f34f70ba2b528bfb7db7f""},""key"":""preferred_partner_description"",""key_type"":""array"",""user_id"":""971502110385""}]",,,,
0,r1FgWqQg9,Computers,2022-02-23T10:48:17.453Z,FALSE,Machine Learning,[],,,,
0,SJEwggist,Coding,2021-12-30T08:39:56.178Z,TRUE,music,"[{""_id"":{""$oid"":""61cd705c9ca1d50ca8a3e92c""},""key"":""expert_at"",""key_type"":""array""}]",,,,
0,SJEwggist,Coding,2021-12-30T08:39:56.178Z,TRUE,music,"[{""_id"":{""$oid"":""61cd705c9ca1d50ca8a3e92c""},""key"":""expert_at"",""key_type"":""array""}]",,,,
0,SkhWrM4n5,0,2022-07-19T11:26:59.926Z,FALSE,Designing,"[{""_id"":{""$oid"":""62d69503c8f9e5a9c8cbf173""},""key"":""expert_at"",""key_type"":""array"",""user_id"":""919167871033""}]",,,,
0,B1dzDIr29,0,2022-07-20T10:21:03.591Z,FALSE,Musical,"[{""_id"":{""$oid"":""62d7d70fc8f9e5a9c8cbf175""},""key"":""preferred_partner_description"",""key_type"":""array"",""user_id"":""919167871033""}]",,,,
0,B16RD7T2q,others,2022-07-26T08:37:40.759Z,TRUE,Addiction,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02d3""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,r1e6CvmThc,others,2022-07-26T08:37:40.766Z,TRUE,Air Quality,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02d4""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,rybpCvmThq,others,2022-07-26T08:37:40.770Z,TRUE,Child Welfare,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02d5""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SyG6APQpnq,others,2022-07-26T08:37:40.774Z,TRUE,Environmental Destruction,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02d6""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,ryQaRvmT2c,others,2022-07-26T08:37:40.786Z,TRUE,Epidemics & Pandemics,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02d7""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SkVT0vXTh5,others,2022-07-26T08:37:40.789Z,TRUE,Genetically Modified Food,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02d8""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,H1BTRP7phc,others,2022-07-26T08:37:40.792Z,TRUE,Hunger,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02d9""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,B1LaAP7pn5,others,2022-07-26T08:37:40.796Z,TRUE,Indigenous Rights,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02da""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,HJDTCvmp2q,others,2022-07-26T08:37:40.799Z,TRUE,Information Security,"[{""_id"":{""$oid"":""62dfa7d40f605f7f516c02db""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,Sy0qq7Tn9,others,2022-07-26T08:49:25.579Z,TRUE,Living Conditions,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02dc""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,BylC597ph5,others,2022-07-26T08:49:25.583Z,TRUE,Minimum Wage,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02dd""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,BJ-Rqc7p25,others,2022-07-26T08:49:25.591Z,TRUE,Modern Slavery,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02de""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,rkzC55mT39,others,2022-07-26T08:49:25.594Z,TRUE,Natural Disasters,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02df""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,r17A5cQT2c,others,2022-07-26T08:49:25.597Z,TRUE,Nuclear Weapons,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e0""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SJEAqqXpn5,others,2022-07-26T08:49:25.601Z,TRUE,Pesticides,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e1""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,B1HC5576hc,others,2022-07-26T08:49:25.605Z,TRUE,Political Accountability,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e2""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,rkUAq5Xa2q,others,2022-07-26T08:49:25.609Z,TRUE,Pollution,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e3""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SkDR95mTn9,others,2022-07-26T08:49:25.613Z,TRUE,Poverty,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e4""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SyO05qXphc,others,2022-07-26T08:49:25.616Z,TRUE,Quality of Life,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e5""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,HJtR5qQp2q,others,2022-07-26T08:49:25.620Z,TRUE,Right to Know,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e6""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,Syq0c9Q6h5,others,2022-07-26T08:49:25.624Z,TRUE,Substance Abuse,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e7""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,Skj099Qan9,others,2022-07-26T08:49:25.627Z,TRUE,Technological Change,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e8""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,HknR99Qa35,others,2022-07-26T08:49:25.631Z,TRUE,Unemployment,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02e9""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,H1aA9qQa39,others,2022-07-26T08:49:25.644Z,TRUE,War,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02ea""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,rkA0c97p3q,others,2022-07-26T08:49:25.657Z,TRUE,Access to Education,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02eb""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,Bk1l0cqmT25,others,2022-07-26T08:49:25.665Z,TRUE,Ageism,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02ec""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,rJegR9cm6hq,others,2022-07-26T08:49:25.669Z,TRUE,Animal Rights,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02ed""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,HkZxRq5Xanq,others,2022-07-26T08:49:25.674Z,TRUE,Bullying,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02ee""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,BJflR59Xp35,others,2022-07-26T08:49:25.685Z,TRUE,Children's Rights,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02ef""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,rJ7lA5cQa2c,others,2022-07-26T08:49:25.689Z,TRUE,Climate Change,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f0""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,rJNe05cQa35,others,2022-07-26T08:49:25.693Z,TRUE,Crime,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f1""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,BkSgAq5m639,others,2022-07-26T08:49:25.696Z,TRUE,Human Rights,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f2""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,ByLxAc9ma3q,others,2022-07-26T08:49:25.705Z,TRUE,Immigration,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f3""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,H1Px0q9Xa2c,others,2022-07-26T08:49:25.710Z,TRUE,Inflation,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f4""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,S1ulA5qXa29,others,2022-07-26T08:49:25.714Z,TRUE,LGBTQI Rights,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f5""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,Sktg0q9m6hc,others,2022-07-26T08:49:25.719Z,TRUE,Mental Health,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f6""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,HJ5gA557T35,others,2022-07-26T08:49:25.723Z,TRUE,Natural Resources,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f7""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,H1ieCcc7Thc,others,2022-07-26T08:49:25.726Z,TRUE,Obesity,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f8""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,H13eR55Qpnq,others,2022-07-26T08:49:25.729Z,TRUE,Policing,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f9""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SJTg0cc76nq,others,2022-07-26T08:49:25.733Z,TRUE,Body shaming,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02fa""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SJRg0qcQTn5,others,2022-07-26T08:49:25.737Z,TRUE,Privacy,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02fb""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SJkW0qqX62c,others,2022-07-26T08:49:25.740Z,TRUE,Public Safety,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02fc""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SyebAqq7p3c,others,2022-07-26T08:49:25.744Z,TRUE,Racism,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02fd""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,SkZ-Rqc7T2c,others,2022-07-26T08:49:25.747Z,TRUE,Refugees,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02fe""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,S1z-Rq5manq,others,2022-07-26T08:49:25.751Z,TRUE,Rights,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02ff""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,S1X-Cqqmp2q,others,2022-07-26T08:49:25.754Z,TRUE,Social Inequality,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c0300""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,S14WA55mahq,others,2022-07-26T08:49:25.767Z,TRUE,Social Stability,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c0301""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,BkHZRcqX625,others,2022-07-26T08:49:25.771Z,TRUE,Toxic Waste,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c0302""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,Sk8-CqqmTn9,others,2022-07-26T08:49:25.779Z,TRUE,Women's Rights,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c0303""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,ByvZ055m625,others,2022-07-26T08:49:25.787Z,TRUE,Workplace Safety,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c0304""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,Sktg0q9m6hc,others,2022-07-26T08:49:25.719Z,TRUE,Mental Health,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c02f6""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,B1F-Rcq7anc,others,2022-07-26T08:49:25.794Z,TRUE,Autism,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c0306""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,BJ5W055Qah9,others,2022-07-26T08:49:25.801Z,TRUE,UN SDG goals,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c0307""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,HkoWA59mThc,others,2022-07-26T08:49:25.806Z,TRUE,Sustainability development goals,"[{""_id"":{""$oid"":""62dfaa950f605f7f516c0308""},""key"":""friends"",""key_type"":""array"",""user_id"":""test""}]",,,,
0,Bkdz3fe69,0,2022-07-28T14:24:15.979Z,FALSE,Anime,"[{""_id"":{""$oid"":""62e29c0f0f605f7f516c030a""},""key"":""preferred_partner_description"",""key_type"":""array"",""user_id"":""919867957123""}]",,,,
0,Bk53hMepc,0,2022-07-28T14:26:57.879Z,FALSE,Trekking,"[{""_id"":{""$oid"":""62e29cb10f605f7f516c030b""},""key"":""hobbies"",""key_type"":""array"",""user_id"":""919867957123""}]",,,,
0,H1hfyXep5,0,2022-07-28T14:37:07.804Z,FALSE,Teaching,"[{""_id"":{""$oid"":""62e2a86f0f605f7f516c0312""},""key"":""hobbies"",""key_type"":""array"",""user_id"":""918828103808""},{""_id"":{""$oid"":""62e2a83d0f605f7f516c0311""},""key"":""preferred_partner_description"",""key_type"":""array"",""user_id"":""918828103808""},{""_id"":{""$oid"":""62e29faa0f605f7f516c0310""},""key"":""hobbies"",""key_type"":""array"",""user_id"":""919867957123""},{""_id"":{""$oid"":""62e29f130f605f7f516c030c""},""key"":""preferred_partner_description"",""key_type"":""array"",""user_id"":""918828103808""}]",,,,
